date;market;advert;sales_indx;NA_marker;Q_NA_marker;Q_NA
01.04.2014;5;0;2.98702268936951;0;443;1
01.04.2014;6;0;3.20680200458997;0;472;1
01.04.2014;7;0;2.1800322241260903;0;456;1
01.04.2014;8;0;2.8473746366501005;0;440;1
02.04.2014;1;0;;1;475;1
02.04.2014;2;0;2.71255447952032;0;470;1
02.04.2014;3;0;2.04706362281371;0;449;1
02.04.2014;4;0;2.5877472814298197;0;471;1
02.04.2014;5;0;2.9849111211431896;0;443;1
02.04.2014;6;0;;1;473;1
02.04.2014;7;0;2.17396017482675;0;456;1
02.04.2014;8;0;2.8553128880729197;0;440;1
03.04.2014;1;0;1.6612261407390099;0;475;1
03.04.2014;2;0;2.7128714676888697;0;470;1
03.04.2014;3;0;2.04181144755554;0;449;1
03.04.2014;4;0;2.60256607037852;0;471;1
03.04.2014;5;0;2.9793449756060295;0;443;1
03.04.2014;6;0;3.21903167553446;0;473;1
03.04.2014;7;0;2.16831851610279;0;456;1
03.04.2014;8;0;2.86777177635538;0;440;1
04.04.2014;1;0;1.69871105586632;0;475;1
04.04.2014;2;0;2.75288164607967;0;470;1
04.04.2014;3;0;;1;450;1
04.04.2014;4;0;2.6458650189209902;0;471;1
04.04.2014;5;0;3.0079061079566003;0;443;1
04.04.2014;6;0;3.25932885367158;0;473;1
04.04.2014;7;0;2.19663985521867;0;456;1
04.04.2014;8;0;2.8980005471928503;0;440;1
05.04.2014;1;0;1.70482945691454;0;475;1
05.04.2014;2;0;2.75366256070189;0;470;1
05.04.2014;3;0;2.0504070334743796;0;450;1
05.04.2014;4;0;;1;472;1
05.04.2014;5;0;3.0061400041396897;0;443;1
05.04.2014;6;0;3.2761766679444597;0;473;1
05.04.2014;7;0;2.1986144582023304;0;456;1
05.04.2014;8;0;2.8938214166645495;0;440;1
06.04.2014;1;0;1.6862346264480301;0;475;1
06.04.2014;2;0;2.7297823565197903;0;470;1
06.04.2014;3;0;2.01086658489809;0;450;1
06.04.2014;4;0;2.6477622861567998;0;472;1
06.04.2014;5;0;2.9787751280926402;0;443;1
06.04.2014;6;0;;1;474;1
06.04.2014;7;0;2.18262553854606;0;456;1
06.04.2014;8;0;;1;441;1
07.04.2014;1;0;1.7030797487016698;0;475;1
07.04.2014;2;0;2.73384059174057;0;470;1
07.04.2014;3;0;2.02295414267544;0;450;1
07.04.2014;4;0;2.65538715980923;0;472;1
07.04.2014;5;0;2.9708880335877;0;443;1
07.04.2014;6;0;3.26226232766776;0;474;1
07.04.2014;7;0;2.20416803222327;0;456;1
07.04.2014;8;0;2.86776543538919;0;441;1
08.04.2014;1;0;1.72098716155837;0;475;1
08.04.2014;2;0;2.74309675435356;0;470;1
08.04.2014;3;0;;1;451;1
08.04.2014;4;0;2.6817067137173902;0;472;1
08.04.2014;5;0;;1;444;1
08.04.2014;6;0;3.2736734710227298;0;474;1
08.04.2014;7;0;2.22907714656442;0;456;1
08.04.2014;8;0;;1;442;1
09.04.2014;1;0;1.7193671374723203;0;475;1
09.04.2014;2;0;2.7365194537370003;0;470;1
09.04.2014;3;0;2.05812847335444;0;451;1
09.04.2014;4;0;2.6908775177861295;0;472;1
09.04.2014;5;0;2.98875669033939;0;444;1
09.04.2014;6;0;3.2718122296425496;0;474;1
09.04.2014;7;0;;1;457;1
09.04.2014;8;0;2.86121251546824;0;442;1
10.04.2014;1;0;1.72314013512366;0;475;1
10.04.2014;2;0;;1;471;1
10.04.2014;3;0;2.0686848256735804;0;451;1
10.04.2014;4;0;2.71289469604444;0;472;1
10.04.2014;5;0;2.9985042296903996;0;444;1
10.04.2014;6;0;3.2672044221064196;0;474;1
10.04.2014;7;0;2.24870335540774;0;457;1
10.04.2014;8;0;2.86038202299082;0;442;1
11.04.2014;1;0;1.7503103899766397;0;475;1
11.04.2014;2;0;2.75501315950701;0;471;1
11.04.2014;3;0;2.09385216022542;0;451;1
11.04.2014;4;0;2.7435539310587203;0;472;1
11.04.2014;5;0;;1;445;1
11.04.2014;6;0;3.2890964194686196;0;474;1
11.04.2014;7;0;2.28462283617175;0;457;1
11.04.2014;8;0;2.87814371693311;0;442;1
12.04.2014;1;0;;1;476;1
12.04.2014;2;0;2.75757021366165;0;471;1
12.04.2014;3;0;2.10471626415457;0;451;1
12.04.2014;4;0;;1;473;1
12.04.2014;5;0;;1;446;1
12.04.2014;6;0;3.28846850972638;0;474;1
12.04.2014;7;0;2.29276969211746;0;457;1
12.04.2014;8;0;;1;443;1
13.04.2014;1;0;1.72238314267654;0;476;1
13.04.2014;2;0;2.75382994705366;0;471;1
13.04.2014;3;0;2.08382042892875;0;451;1
13.04.2014;4;0;;1;474;1
13.04.2014;5;0;3.0006016813964;0;446;1
13.04.2014;6;0;3.27396466870647;0;474;1
13.04.2014;7;0;2.27452795893535;0;457;1
13.04.2014;8;0;2.85521192005173;0;443;1
14.04.2014;1;0;;1;477;1
14.04.2014;2;0;2.7708992987588297;0;471;1
14.04.2014;3;0;;1;452;1
14.04.2014;4;0;2.73086727558461;0;474;1
14.04.2014;5;0;3.00122637487815;0;446;1
14.04.2014;6;0;3.2821488318414502;0;474;1
14.04.2014;7;0;;1;458;1
14.04.2014;8;0;2.85306419622651;0;443;1
15.04.2014;1;0;1.7227579798922699;0;477;1
15.04.2014;2;0;2.77637138158111;0;471;1
15.04.2014;3;0;;1;453;1
15.04.2014;4;0;2.73459115803937;0;474;1
15.04.2014;5;0;3.0036251863337498;0;446;1
15.04.2014;6;0;;1;475;1
15.04.2014;7;0;2.2701289978302004;0;458;1
15.04.2014;8;0;2.87028374292305;0;443;1
16.04.2014;1;0;1.73634953673904;0;477;1
16.04.2014;2;0;;1;472;1
16.04.2014;3;0;2.1110331125224597;0;453;1
16.04.2014;4;0;2.72765387565017;0;474;1
16.04.2014;5;0;3.00898555071819;0;446;1
16.04.2014;6;0;3.3019673597616803;0;475;1
16.04.2014;7;0;2.26578502594507;0;458;1
16.04.2014;8;0;;1;444;1
17.04.2014;1;0;1.7254064270682;0;477;1
17.04.2014;2;0;;1;473;1
17.04.2014;3;0;;1;454;1
17.04.2014;4;0;2.70648248072918;0;474;1
17.04.2014;5;0;;1;447;1
17.04.2014;6;0;;1;476;1
17.04.2014;7;0;2.25987160953835;0;458;1
17.04.2014;8;0;2.89112211026847;0;444;1
18.04.2014;1;0;;1;478;1
18.04.2014;2;0;2.79382090311884;0;473;1
18.04.2014;3;0;2.14701312664394;0;454;1
18.04.2014;4;0;2.7302397341479505;0;474;1
18.04.2014;5;0;3.045655757898;0;447;1
18.04.2014;6;0;3.34252739486171;0;476;1
18.04.2014;7;0;;1;459;1
18.04.2014;8;0;;1;445;1
19.04.2014;1;0;1.74690372699395;0;478;1
19.04.2014;2;0;2.78560588946537;0;473;1
19.04.2014;3;0;2.13826662541622;0;454;1
19.04.2014;4;0;;1;475;1
19.04.2014;5;0;3.0572513563358803;0;447;1
19.04.2014;6;0;3.34069936655842;0;476;1
19.04.2014;7;0;2.2904101552895;0;459;1
19.04.2014;8;0;;1;446;1
20.04.2014;1;0;1.7179535748937902;0;478;1
20.04.2014;2;0;2.7500057984766095;0;473;1
20.04.2014;3;0;2.10279909382909;0;454;1
20.04.2014;4;0;;1;476;1
20.04.2014;5;0;3.0278088141872597;0;447;1
20.04.2014;6;0;3.3056692757303194;0;476;1
20.04.2014;7;0;2.24983620891796;0;459;1
20.04.2014;8;0;2.92359370583037;0;446;1
21.04.2014;1;0;1.71178348142686;0;478;1
21.04.2014;2;0;2.7485252049407594;0;473;1
21.04.2014;3;0;;1;455;1
21.04.2014;4;0;;1;477;1
21.04.2014;5;0;;1;448;1
21.04.2014;6;0;3.3136930013964703;0;476;1
21.04.2014;7;0;;1;460;1
21.04.2014;8;0;2.9282692036932403;0;446;1
22.04.2014;1;0;1.72026473470844;0;478;1
22.04.2014;2;0;2.74216901566423;0;473;1
22.04.2014;3;0;2.09979642331689;0;455;1
22.04.2014;4;0;2.6978623780179602;0;477;1
22.04.2014;5;0;3.0100178056228;0;448;1
22.04.2014;6;0;3.30497760699802;0;476;1
22.04.2014;7;0;;1;461;1
22.04.2014;8;0;2.92745857711675;0;446;1
23.04.2014;1;0;;1;479;1
23.04.2014;2;0;;1;474;1
23.04.2014;3;0;2.08237136259162;0;455;1
23.04.2014;4;0;2.70941733760731;0;477;1
23.04.2014;5;0;3.02274128425176;0;448;1
23.04.2014;6;0;3.2988423363913797;0;476;1
23.04.2014;7;0;2.22850297599908;0;461;1
23.04.2014;8;0;2.9346724100630097;0;446;1
24.04.2014;1;0;;1;480;1
24.04.2014;2;0;2.75558835253968;0;474;1
24.04.2014;3;0;2.081789100876;0;455;1
24.04.2014;4;0;2.7249483134799304;0;477;1
24.04.2014;5;0;3.03582060458547;0;448;1
24.04.2014;6;0;3.29276772708669;0;476;1
24.04.2014;7;0;;1;462;1
24.04.2014;8;0;;1;447;1
25.04.2014;1;0;1.78285578682971;0;480;1
25.04.2014;2;0;;1;475;1
25.04.2014;3;0;2.1212819034151202;0;455;1
25.04.2014;4;0;2.76257740615172;0;477;1
25.04.2014;5;0;;1;449;1
25.04.2014;6;0;3.33572793581194;0;476;1
25.04.2014;7;0;2.26874234893548;0;462;1
25.04.2014;8;0;2.9779369108275597;0;447;1
26.04.2014;1;0;;1;481;1
26.04.2014;2;0;2.8390476029509;0;475;1
26.04.2014;3;0;2.13333609820672;0;455;1
26.04.2014;4;0;2.76525899184603;0;477;1
26.04.2014;5;0;3.1036344265823197;0;449;1
26.04.2014;6;0;3.3343241610852403;0;476;1
26.04.2014;7;0;2.2718773797881897;0;462;1
26.04.2014;8;0;2.97693954064012;0;447;1
27.04.2014;1;0;1.75815481834063;0;481;1
27.04.2014;2;0;2.79770661506015;0;475;1
27.04.2014;3;0;2.10060083112618;0;455;1
27.04.2014;4;0;;1;478;1
27.04.2014;5;0;3.0834733351139803;0;449;1
27.04.2014;6;0;3.2877026690496702;0;476;1
27.04.2014;7;1;2.4102525541122497;0;462;1
27.04.2014;8;0;2.9488263511745503;0;447;1
28.04.2014;1;0;1.7694775803608;0;481;1
28.04.2014;2;0;2.7844322862552406;0;475;1
28.04.2014;3;0;2.09457153483125;0;455;1
28.04.2014;4;0;2.7347061482287502;0;478;1
28.04.2014;5;0;3.09117802430813;0;449;1
28.04.2014;6;0;3.2726688929198398;0;476;1
28.04.2014;7;0;2.34806772225746;0;462;1
28.04.2014;8;0;2.96082715649601;0;447;1
29.04.2014;1;0;1.7891118063256999;0;481;1
29.04.2014;2;0;2.7866739074419504;0;475;1
29.04.2014;3;0;2.09930227919837;0;455;1
29.04.2014;4;0;;1;479;1
29.04.2014;5;0;3.10094556613685;0;449;1
29.04.2014;6;0;3.27451557882932;0;476;1
29.04.2014;7;0;2.3063582479573;0;462;1
29.04.2014;8;0;;1;448;1
30.04.2014;1;0;1.79753071100136;0;481;1
30.04.2014;2;0;2.79281481294227;0;475;1
30.04.2014;3;0;2.10717938222123;0;455;1
30.04.2014;4;0;2.7285286682486003;0;479;1
30.04.2014;5;0;3.13164566854537;0;449;1
30.04.2014;6;0;;1;477;1
30.04.2014;7;0;2.28827757325106;0;462;1
30.04.2014;8;0;;1;449;1
01.05.2014;1;0;1.90806953138296;0;481;1
01.05.2014;2;0;;1;476;1
01.05.2014;3;0;;1;456;1
01.05.2014;4;0;;1;480;1
01.05.2014;5;0;3.26253837721811;0;449;1
01.05.2014;6;0;3.38752456298735;0;477;1
01.05.2014;7;0;2.37851895287523;0;462;1
01.05.2014;8;0;3.0889332135691805;0;449;1
02.05.2014;1;0;1.9471338962060702;0;481;1
02.05.2014;2;0;;1;477;1
02.05.2014;3;0;2.23258087339717;0;456;1
02.05.2014;4;0;2.87335589205679;0;480;1
02.05.2014;5;0;3.3176583432848;0;449;1
02.05.2014;6;0;3.41188587099359;0;477;1
02.05.2014;7;0;2.4116777902589597;0;462;1
02.05.2014;8;0;3.1264577980494304;0;449;1
03.05.2014;1;0;1.9508913431279702;0;481;1
03.05.2014;2;0;2.91531065822001;0;477;1
03.05.2014;3;1;2.39131711991874;0;456;1
03.05.2014;4;0;2.87685688570266;0;480;1
03.05.2014;5;0;3.3358943334051205;0;449;1
03.05.2014;6;0;3.4034781274971904;0;477;1
03.05.2014;7;0;2.42588772471119;0;462;1
03.05.2014;8;0;3.1344879036934303;0;449;1
04.05.2014;1;0;;1;482;1
04.05.2014;2;0;2.88876625310552;0;477;1
04.05.2014;3;0;2.3139294919657796;0;456;1
04.05.2014;4;0;2.85661237288117;0;480;1
04.05.2014;5;0;3.30268474494798;0;449;1
04.05.2014;6;0;3.36221030959845;0;477;1
04.05.2014;7;0;2.40584653027501;0;462;1
04.05.2014;8;0;3.11903529338561;0;449;1
05.05.2014;1;0;1.9506164983393899;0;482;1
05.05.2014;2;0;2.8866144242042298;0;477;1
05.05.2014;3;0;;1;457;1
05.05.2014;4;0;2.88125129376484;0;480;1
05.05.2014;5;0;3.29046494706657;0;449;1
05.05.2014;6;0;3.3660362410987203;0;477;1
05.05.2014;7;0;2.4214160194630696;0;462;1
05.05.2014;8;0;3.1218054670602404;0;449;1
06.05.2014;1;0;1.95124469955675;0;482;1
06.05.2014;2;0;2.8786588533153;0;477;1
06.05.2014;3;0;2.25841635503247;0;457;1
06.05.2014;4;0;;1;481;1
06.05.2014;5;0;;1;450;1
06.05.2014;6;0;3.3663599446499197;0;477;1
06.05.2014;7;0;2.41517260923664;0;462;1
06.05.2014;8;0;;1;450;1
07.05.2014;1;0;1.97577909570919;0;482;1
07.05.2014;2;0;;1;478;1
07.05.2014;3;0;2.25470285929879;0;457;1
07.05.2014;4;0;;1;482;1
07.05.2014;5;0;;1;451;1
07.05.2014;6;0;3.37533380535867;0;477;1
07.05.2014;7;0;2.4272828724289903;0;462;1
07.05.2014;8;0;3.12747876391141;0;450;1
08.05.2014;1;0;1.97006508339184;0;482;1
08.05.2014;2;0;2.88172556409608;0;478;1
08.05.2014;3;0;;1;458;1
08.05.2014;4;0;2.9121455300802896;0;482;1
08.05.2014;5;0;3.26821975502922;0;451;1
08.05.2014;6;0;3.37514468829256;0;477;1
08.05.2014;7;0;;1;463;1
08.05.2014;8;0;;1;451;1
09.05.2014;1;0;1.9998690086136999;0;482;1
09.05.2014;2;0;2.9101929342532795;0;478;1
09.05.2014;3;0;2.25285028041403;0;458;1
09.05.2014;4;0;2.9655997538019503;0;482;1
09.05.2014;5;0;3.30220902816759;0;451;1
09.05.2014;6;0;3.4061505741924103;0;477;1
09.05.2014;7;0;2.45517483622627;0;463;1
09.05.2014;8;0;3.1675315794587005;0;451;1
10.05.2014;1;0;;1;483;1
10.05.2014;2;0;2.903555338123;0;478;1
10.05.2014;3;0;2.23310621255525;0;458;1
10.05.2014;4;0;2.96020801400275;0;482;1
10.05.2014;5;0;3.29842400508805;0;451;1
10.05.2014;6;0;3.4032579080531202;0;477;1
10.05.2014;7;0;2.44800877320119;0;463;1
10.05.2014;8;0;3.16081833386079;0;451;1
11.05.2014;1;0;;1;484;1
11.05.2014;2;0;2.8648768240682996;0;478;1
11.05.2014;3;0;2.1981547595314397;0;458;1
11.05.2014;4;0;2.93433889941086;0;482;1
11.05.2014;5;0;3.25619382431939;0;451;1
11.05.2014;6;0;3.3688232599565096;0;477;1
11.05.2014;7;0;2.4232373565928196;0;463;1
11.05.2014;8;0;3.11909289179716;0;451;1
12.05.2014;1;0;1.96529406386956;0;484;1
12.05.2014;2;0;2.8618597366744503;0;478;1
12.05.2014;3;0;2.1952616640161398;0;458;1
12.05.2014;4;0;2.94589271979904;0;482;1
12.05.2014;5;0;3.25715306387281;0;451;1
12.05.2014;6;0;3.37020701798302;0;477;1
12.05.2014;7;0;2.43929346167249;0;463;1
12.05.2014;8;0;3.0986709664741303;0;451;1
13.05.2014;1;0;1.96606119778607;0;484;1
13.05.2014;2;0;2.85630005840118;0;478;1
13.05.2014;3;0;2.17725879621921;0;458;1
13.05.2014;4;0;2.94633977089277;0;482;1
13.05.2014;5;0;;1;452;1
13.05.2014;6;0;;1;478;1
13.05.2014;7;0;2.43631054561477;0;463;1
13.05.2014;8;0;3.0778772596902204;0;451;1
14.05.2014;1;0;1.9822624269462;0;484;1
14.05.2014;2;0;2.8613080069318397;0;478;1
14.05.2014;3;0;2.1792027758428003;0;458;1
14.05.2014;4;0;;1;483;1
14.05.2014;5;0;3.264188161082;0;452;1
14.05.2014;6;0;;1;479;1
14.05.2014;7;0;;1;464;1
14.05.2014;8;0;3.0678195844521703;0;451;1
15.05.2014;1;0;1.9937086115696498;0;484;1
15.05.2014;2;0;2.8594283363173902;0;478;1
15.05.2014;3;0;2.18259356532218;0;458;1
15.05.2014;4;0;2.93650264030801;0;483;1
15.05.2014;5;0;3.2672566192897405;0;452;1
15.05.2014;6;0;;1;480;1
15.05.2014;7;0;2.44005947107508;0;464;1
15.05.2014;8;0;3.06327950324265;0;451;1
16.05.2014;1;0;2.0145147243288;0;484;1
16.05.2014;2;0;2.88672986728577;0;478;1
16.05.2014;3;0;2.21062572150329;0;458;1
16.05.2014;4;0;;1;484;1
16.05.2014;5;0;3.3037496705128198;0;452;1
16.05.2014;6;0;3.37672224976138;0;480;1
16.05.2014;7;0;2.4782010547122697;0;464;1
16.05.2014;8;0;3.09093506914701;0;451;1
17.05.2014;1;0;2.02711838744065;0;484;1
17.05.2014;2;0;2.89230347665948;0;478;1
17.05.2014;3;0;;1;459;1
17.05.2014;4;0;2.9786040825484705;0;484;1
17.05.2014;5;0;3.31307187299664;0;452;1
17.05.2014;6;0;3.37968626636957;0;480;1
17.05.2014;7;0;;1;465;1
17.05.2014;8;0;3.0936394207873303;0;451;1
18.05.2014;1;0;2.00605702840007;0;484;1
18.05.2014;2;0;2.86074808887997;0;478;1
18.05.2014;3;0;2.20565485786263;0;459;1
18.05.2014;4;0;2.96612452433688;0;484;1
18.05.2014;5;0;3.2785143593742596;0;452;1
18.05.2014;6;0;3.35199990357929;0;480;1
18.05.2014;7;0;2.4482526477007203;0;465;1
18.05.2014;8;0;;1;452;1
19.05.2014;1;0;2.00442922593836;0;484;1
19.05.2014;2;0;2.83828069194076;0;478;1
19.05.2014;3;0;2.19735343236536;0;459;1
19.05.2014;4;0;2.96442188655608;0;484;1
19.05.2014;5;0;3.27526707573992;0;452;1
19.05.2014;6;0;3.3506802842201298;0;480;1
19.05.2014;7;0;2.4279129486637996;0;465;1
19.05.2014;8;0;3.07657884917688;0;452;1
20.05.2014;1;0;2.01461593525369;0;484;1
20.05.2014;2;0;2.8362736152042998;0;478;1
20.05.2014;3;0;2.19832562832445;0;459;1
20.05.2014;4;0;;1;485;1
20.05.2014;5;0;3.2870331920423697;0;452;1
20.05.2014;6;0;3.35717323119388;0;480;1
20.05.2014;7;0;2.4391075107506603;0;465;1
20.05.2014;8;0;3.09601340755581;0;452;1
21.05.2014;1;0;2.00729922390581;0;484;1
21.05.2014;2;0;;1;479;1
21.05.2014;3;0;2.204228445515;0;459;1
21.05.2014;4;0;2.99248329705017;0;485;1
21.05.2014;5;0;3.2930084982900096;0;452;1
21.05.2014;6;0;3.3678071286767;0;480;1
21.05.2014;7;0;2.45399703795905;0;465;1
21.05.2014;8;0;3.09961908220653;0;452;1
22.05.2014;1;0;2.01322138388828;0;484;1
22.05.2014;2;0;2.8528638199935696;0;479;1
22.05.2014;3;0;2.2201498483480497;0;459;1
22.05.2014;4;0;3.0161967822702795;0;485;1
22.05.2014;5;0;;1;453;1
22.05.2014;6;0;3.37694616359083;0;480;1
22.05.2014;7;0;2.4666914132932;0;465;1
22.05.2014;8;0;3.11763990056707;0;452;1
23.05.2014;1;0;2.05088003829415;0;484;1
23.05.2014;2;0;2.88162145026294;0;479;1
23.05.2014;3;0;2.25036433766007;0;459;1
23.05.2014;4;0;3.0657065216962405;0;485;1
23.05.2014;5;0;;1;454;1
23.05.2014;6;0;;1;481;1
23.05.2014;7;0;2.50662205098967;0;465;1
23.05.2014;8;0;3.1398297443829195;0;452;1
24.05.2014;1;0;;1;485;1
24.05.2014;2;0;2.86668530025891;0;479;1
24.05.2014;3;0;2.2467973983299503;0;459;1
24.05.2014;4;0;;1;486;1
24.05.2014;5;0;3.3327611707672102;0;454;1
24.05.2014;6;0;3.4174381906435096;0;481;1
24.05.2014;7;0;2.51098573099312;0;465;1
24.05.2014;8;0;3.11969422514947;0;452;1
25.05.2014;1;0;1.9918227286666497;0;485;1
25.05.2014;2;0;2.81949188445522;0;479;1
25.05.2014;3;0;;1;460;1
25.05.2014;4;0;3.05011472627805;0;486;1
25.05.2014;5;0;3.27982348796986;0;454;1
25.05.2014;6;0;3.39440067636695;0;481;1
25.05.2014;7;0;2.4822524609859102;0;465;1
25.05.2014;8;0;3.08039753743276;0;452;1
26.05.2014;1;0;1.982804904606;0;485;1
26.05.2014;2;0;2.8074763256407596;0;479;1
26.05.2014;3;0;2.21133391380942;0;460;1
26.05.2014;4;0;3.04997389432252;0;486;1
26.05.2014;5;0;3.25698588343309;0;454;1
26.05.2014;6;0;3.40809252278723;0;481;1
26.05.2014;7;0;2.47681242679723;0;465;1
26.05.2014;8;0;3.0923104924592995;0;452;1
27.05.2014;1;0;1.9837395238518198;0;485;1
27.05.2014;2;0;;1;480;1
27.05.2014;3;0;;1;461;1
27.05.2014;4;0;3.05443373799933;0;486;1
27.05.2014;5;0;;1;455;1
27.05.2014;6;0;3.4161451849082596;0;481;1
27.05.2014;7;0;;1;466;1
27.05.2014;8;0;;1;453;1
28.05.2014;1;0;1.97339418529865;0;485;1
28.05.2014;2;0;2.7805904865028;0;480;1
28.05.2014;3;0;2.1836320375138403;0;461;1
28.05.2014;4;0;3.04674496019806;0;486;1
28.05.2014;5;0;3.22236959825229;0;455;1
28.05.2014;6;0;3.40223518379831;0;481;1
28.05.2014;7;0;;1;467;1
28.05.2014;8;0;3.1144893479660802;0;453;1
29.05.2014;1;0;1.96358358694349;0;485;1
29.05.2014;2;0;2.7731801517638703;0;480;1
29.05.2014;3;0;2.1717585705397497;0;461;1
29.05.2014;4;0;3.04177097856441;0;486;1
29.05.2014;5;0;;1;456;1
29.05.2014;6;0;3.39218839785553;0;481;1
29.05.2014;7;0;2.48559958621831;0;467;1
29.05.2014;8;0;3.1237084116313;0;453;1
30.05.2014;1;0;1.9941140469242;0;485;1
30.05.2014;2;0;2.79980002572959;0;480;1
30.05.2014;3;0;2.17687197204945;0;461;1
30.05.2014;4;0;;1;487;1
30.05.2014;5;0;3.25268157032907;0;456;1
30.05.2014;6;0;;1;482;1
30.05.2014;7;0;2.5148784412294;0;467;1
30.05.2014;8;0;;1;454;1
31.05.2014;1;0;1.99942721933507;0;485;1
31.05.2014;2;0;;1;481;1
31.05.2014;3;0;2.1666096853031;0;461;1
31.05.2014;4;0;3.08450221231414;0;487;1
31.05.2014;5;0;3.2637764055750096;0;456;1
31.05.2014;6;0;;1;483;1
31.05.2014;7;0;;1;468;1
31.05.2014;8;0;3.1698625880907403;0;454;1
01.06.2014;1;0;2.05974582857671;0;485;1
01.06.2014;2;0;2.87780098003365;0;481;1
01.06.2014;3;0;2.21859951152439;0;461;1
01.06.2014;4;0;3.14618934399338;0;487;1
01.06.2014;5;0;3.33475335770732;0;456;1
01.06.2014;6;0;3.4735915405160402;0;483;1
01.06.2014;7;0;;1;469;1
01.06.2014;8;0;3.2457154592032897;0;454;1
02.06.2014;1;0;2.05104781361815;0;485;1
02.06.2014;2;0;2.88676045155222;0;481;1
02.06.2014;3;0;2.2108106838196298;0;461;1
02.06.2014;4;0;3.14770274727614;0;487;1
02.06.2014;5;0;3.3301030567020296;0;456;1
02.06.2014;6;0;3.4668301293014503;0;483;1
02.06.2014;7;0;2.59392096536037;0;469;1
02.06.2014;8;0;3.24823376631093;0;454;1
03.06.2014;1;0;2.05065844099046;0;485;1
03.06.2014;2;0;2.8836894811353098;0;481;1
03.06.2014;3;0;2.19887744892914;0;461;1
03.06.2014;4;0;3.1515351137832703;0;487;1
03.06.2014;5;0;3.3475300406362796;0;456;1
03.06.2014;6;0;;1;484;1
03.06.2014;7;0;2.5850612071076204;0;469;1
03.06.2014;8;0;3.2445579714513397;0;454;1
04.06.2014;1;0;2.05572078870468;0;485;1
04.06.2014;2;0;2.89438124329388;0;481;1
04.06.2014;3;0;2.1936134022489098;0;461;1
04.06.2014;4;0;3.1591747499092;0;487;1
04.06.2014;5;0;3.35472156951441;0;456;1
04.06.2014;6;0;3.4811407604486204;0;484;1
04.06.2014;7;0;2.59461338898138;0;469;1
04.06.2014;8;0;3.2417614929065297;0;454;1
05.06.2014;1;0;2.05805926388495;0;485;1
05.06.2014;2;0;;1;482;1
05.06.2014;3;0;2.1993588359094303;0;461;1
05.06.2014;4;0;;1;488;1
05.06.2014;5;0;3.3563231773694;0;456;1
05.06.2014;6;0;3.48668690428233;0;484;1
05.06.2014;7;0;2.58019858111982;0;469;1
05.06.2014;8;0;3.24374376906715;0;454;1
06.06.2014;1;0;2.0860874481803604;0;485;1
06.06.2014;2;0;2.9133528700053297;0;482;1
06.06.2014;3;0;2.22245871240658;0;461;1
06.06.2014;4;0;3.21138126699944;0;488;1
06.06.2014;5;0;;1;457;1
06.06.2014;6;0;3.5149542545373196;0;484;1
06.06.2014;7;0;2.60828026417248;0;469;1
06.06.2014;8;0;3.27253678615857;0;454;1
07.06.2014;1;0;2.0846476857984997;0;485;1
07.06.2014;2;0;;1;483;1
07.06.2014;3;0;;1;462;1
07.06.2014;4;0;3.20692877621113;0;488;1
07.06.2014;5;0;3.40659083223739;0;457;1
07.06.2014;6;0;3.5223618889635495;0;484;1
07.06.2014;7;0;2.6106736328791698;0;469;1
07.06.2014;8;0;3.2852633294120897;0;454;1
08.06.2014;1;0;2.0382780392491298;0;485;1
08.06.2014;2;0;2.9034755585432004;0;483;1
08.06.2014;3;0;2.2015611097328396;0;462;1
08.06.2014;4;0;3.19491724528471;0;488;1
08.06.2014;5;0;3.38312859970755;0;457;1
08.06.2014;6;0;;1;485;1
08.06.2014;7;0;2.57843207377697;0;469;1
08.06.2014;8;0;3.26305900859455;0;454;1
09.06.2014;1;0;;1;486;1
09.06.2014;2;0;2.9234121345876902;0;483;1
09.06.2014;3;0;2.2059703417644303;0;462;1
09.06.2014;4;0;3.2054013871076603;0;488;1
09.06.2014;5;0;3.39417153826985;0;457;1
09.06.2014;6;0;3.5107485782728998;0;485;1
09.06.2014;7;0;2.5884586293845095;0;469;1
09.06.2014;8;0;3.26722823215241;0;454;1
10.06.2014;1;0;2.03603177622893;0;486;1
10.06.2014;2;0;;1;484;1
10.06.2014;3;0;;1;463;1
10.06.2014;4;0;;1;489;1
10.06.2014;5;0;;1;458;1
10.06.2014;6;0;3.5086738205200803;0;485;1
10.06.2014;7;0;2.6114908613336496;0;469;1
10.06.2014;8;0;3.28623723774526;0;454;1
11.06.2014;1;0;2.03549309802484;0;486;1
11.06.2014;2;0;;1;485;1
11.06.2014;3;0;2.22281313434977;0;463;1
11.06.2014;4;0;3.22487815348464;0;489;1
11.06.2014;5;0;3.39541864697765;0;458;1
11.06.2014;6;0;3.49614459546736;0;485;1
11.06.2014;7;0;2.62387839222733;0;469;1
11.06.2014;8;0;3.28355695057;0;454;1
12.06.2014;1;0;2.03167039989158;0;486;1
12.06.2014;2;0;2.9602246394516896;0;485;1
12.06.2014;3;0;2.22400695449148;0;463;1
12.06.2014;4;0;3.2311992553158504;0;489;1
12.06.2014;5;0;3.3861385357664706;0;458;1
12.06.2014;6;0;3.4905898116967795;0;485;1
12.06.2014;7;0;2.63325002493147;0;469;1
12.06.2014;8;0;3.28559389641169;0;454;1
13.06.2014;1;0;2.07328772762947;0;486;1
13.06.2014;2;0;2.9800891282156496;0;485;1
13.06.2014;3;0;2.2570488052537403;0;463;1
